gene,gene_effect,z_score,mean,stddev
KCNG2,-0.291067133679,-2.1981226022487568,0.0110174415103466,0.1374284468392725
MTHFD2,-0.44364624767599997,-2.1908011229439897,-0.07260802670190676,0.16936189099423757
PLK3,-0.280221384015,-2.1771892101278487,-0.0011275694677703165,0.1281899677110933
MCOLN2,-0.529884578577,-2.1696349535959567,-0.08172911876804118,0.2065580014122584
ARFGAP1,-0.594529055786,-2.167645579517912,-0.14506790161829558,0.20734992768867008
RAD52,-0.756421353344,-2.159703237879215,-0.24581179217289226,0.23642579786680137
PAOX,-0.439580253035,-2.1586165762455676,0.006894638044457662,0.20683381013222887
UFD1,-0.7381474417280001,-2.157148259942172,-0.26643976322393703,0.2186718860560416
DUSP1,-0.33577495984399996,-2.1562841838162528,0.014264260921602207,0.16233445637304303
SIX2,-0.5197180649149999,-2.1541085359127052,-0.08159856626691464,0.2033878476148613
MTM1,-0.424507455383,-2.147481926107596,-0.08816546648594545,0.1566215691075403
NMT1,-0.609551634524,-2.144467853368026,-0.18074570471823503,0.1999591316476474
PRKDC,-0.707893142104,-2.1437781536895706,-0.22012699514248704,0.22752640991421536
TRAF7,-0.43981661004699996,-2.1384067087415395,-0.07429839224037402,0.17093016792008422
ABCD3,-0.33194695669700003,-2.135890763877717,0.051644896115384385,0.17959338525158097
DHX36,-0.8285394553200001,-2.1345964526870502,-0.3646826175219134,0.21730422966560226
CBLN3,-0.23212526821499999,-2.1339599000004563,0.03204875785952471,0.1237952156807015
CHD1,-0.504817720431,-2.132896095001383,-0.12992953812517058,0.17576485942489684
KCTD19,-0.399537772826,-2.1299714268392234,-0.04765409172580224,0.1652058223252208
PSMA3,-2.3109598408200003,-2.128958187755278,-1.4186498584113267,0.4191298765475069
PSMA6,-1.80516040437,-2.12775772343219,-1.0664901128459285,0.34715902256604464
BLNK,-0.454371294054,-2.124324293937254,-0.06191241107678455,0.18474527834440302
COPS4,-2.14585438437,-2.122188892481825,-1.293725507015754,0.4015330022567933
KLC1,-0.531970593694,-2.1219419711974323,-0.1664113546550915,0.17227579453203423
JMJD6,-0.42789919274800003,-2.1211042167189436,-0.1302914669740451,0.14030792236805467
ABCD2,-0.394746498479,-2.117855827895218,-0.06703121891608693,0.1547391825479477
KIF18A,-1.1716167039299998,-2.1123493049217923,-0.4701574076142028,0.332075426484337
TWIST1,-0.49468988260499996,-2.1107880577703884,-0.14639187733196227,0.16500851612783074
SGCG,-0.24369303453000002,-2.1088974376702145,0.07698402075309534,0.15205910422906124
ANP32A,-0.364349711814,-2.10653225524908,-0.012946526946744214,0.1668159526119885
ARHGAP9,-0.670720834639,-2.1025827718338745,-0.17856622305755593,0.2340714563889375
PLEKHG3,-0.290880672115,-2.101273948777202,0.021533164708541434,0.148678299183857
ETFA,-0.569676782629,-2.0993429254758245,-0.15393156668521116,0.1980358763204723
CUX2,-0.47306259812299994,-2.0984922495684604,-0.11741007767534643,0.16948002572837276
ITPKC,-0.274548186209,-2.09807726789777,0.024393721474203954,0.14248374559757637
FOXO3B,-0.356375437746,-2.095586295303031,-0.07046341667063175,0.13643533636204858
EPB41L1,-0.320043092079,-2.094360404398148,-0.008530350428591476,0.14873884217646263
RFFL,-0.317660493528,-2.0933900037305855,0.03589373394036219,0.16889075940856732
SLC25A43,-0.274306812482,-2.09247097390334,0.06812440334770811,0.16364920713376954
MFN2,-0.33573120273400003,-2.0916897502723817,-0.009201274956257248,0.15610820282272828
RBM25,-1.41038999338,-2.0915328164058375,-0.8534090720311357,0.26630274073633686
NPBWR2,-0.512536725215,-2.0882139781617948,-0.1279416178159258,0.18417418493559945
EMX1,-0.448068557042,-2.081264984419992,-0.07816982693625144,0.17772783997941144
PSMC6,-1.7941446732700002,-2.0806422872482204,-1.0841586121124211,0.3412340821432501
NUTM2F,-0.325706244016,-2.080421405284318,0.09782542672780814,0.20357975055824173
RALY,-0.9159794832529999,-2.0792893838747517,-0.43982770580281044,0.2289973589740941
RDH13,-0.302785590233,-2.075429105777256,-0.01807636118072691,0.1371808982825498
CYP11A1,-0.376504638467,-2.0754017927496635,-0.08086702791575161,0.14244837389273104
EIF2AK4,-0.489607776295,-2.07470217477467,-0.08597733011991958,0.19454862055992111
CTNNBIP1,-0.5965094078050001,-2.070907783712119,-0.20064405738914873,0.19115546985209525
ATP10B,-0.259794188082,-2.070405435491994,0.0018307714505010023,0.1263641193399063
HMGA2,-0.48672448254600004,-2.069291654323549,-0.013472066319645534,0.22870261678074597
BIVM-ERCC5,-0.18674835442600002,-2.0690300377200423,0.1436002929621018,0.15966353381322965
TAP2,-0.435044807214,-2.068993607888399,-0.05615814029141555,0.18312606934985828
SEMA4D,-0.358076802992,-2.0660284427644626,-0.017185291853924405,0.1649984598866139
TLR10,-0.367296729046,-2.065031131514199,-0.04609053173732123,0.1555454503357303
FGFRL1,-0.36227760844000007,-2.0627957163978987,-0.07358573553368097,0.13995175121385237
TSC22D4,-0.488854996998,-2.0607715784840064,-0.14566985271981514,0.1665323550951954
PSMA4,-2.0308684638599996,-2.0601027449348503,-1.3012068774791519,0.3541869880882679
SIX6,-0.330872944577,-2.0576848648996386,-0.047431323050275725,0.13774782832965476
ASCC2,-0.416670371993,-2.057662736980126,-0.08937055808598532,0.1590638776825825
DLSTP1,-0.328431133025,-2.0516753843848328,0.05196127026676736,0.18540574507395716
BTF3L4,-0.537188106029,-2.0510903312108324,-0.04488267404113642,0.24002133133611817
LIME1,-0.404395867646,-2.04914214039653,-0.05203054063301212,0.17195748409371034
RAB3GAP2,-0.47085343430699994,-2.0488822499052617,-0.10161535967135026,0.18021439477682177
CLCN5,-0.39889455271200003,-2.0429427292376854,-0.06635238534135869,0.16277605955930438
RIOK3,-0.266601776205,-2.0390658906452623,0.05859598986911722,0.15948369670938312
